Siruta,Judet,Populatie,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
162381,vs,4813,0.0,0.0,9.824226054435902,0.0,0.0,0.0,0.0,0.0,0.0
113233,mh,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72276,dj,2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23127,bc,1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14940,ag,5655,579.4440318302387,0.0,224.39628647214855,0.0,0.0,0.0,0.0,0.0,0.0
129629,ot,2175,40.404137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146012,sb,1982,147.86377396569122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64096,cv,3702,3.8562938951917882,1088.9159913560238,273.43733117233927,0.0,0.0,0.0,0.0,0.0,0.0
31333,bh,4081,31.00147022788532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146021,sb,1681,12.71861986912552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,ab,2871,264.3493556252177,0.0,0.0,0.0,0.0,0.0,0.0,115.5350052246604,0.0
39532,bt,2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55918,cj,2059,0.0,0.0,73.23409422049538,0.0,0.0,0.0,0.0,0.0,0.0
137844,sm,3025,369.4919008264463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154228,tr,2335,0.0,0.0,21.093790149892932,0.0,0.0,0.0,0.0,0.0,0.0
170612,vl,2486,0.0,0.0,5.343925985518906,0.0,0.0,0.0,0.0,0.0,0.0
96888,is,2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129656,ot,3702,1.8733117233927608,0.0,0.0,0.0,0.0,0.0,0.0,46.95569962182604,0.0
80506,gj,1652,27.008474576271187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121466,nt,3840,0.0,0.0,27.559114583333333,0.0,0.0,0.0,0.0,0.0,0.0
64130,cv,3391,280.9855499852551,0.0,152.95517546446476,0.0,0.0,0.0,0.0,0.0,0.0
178821,vn,8675,153.05729106628243,14.730720461095101,18.273314121037465,0.0,0.0,0.0,0.0,14.771412103746398,0.0
96904,is,2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31379,bh,1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105106,gr,3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162452,vs,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47774,bz,2589,590.8053302433372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23207,bc,3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154282,tr,2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137899,sm,1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96940,is,5086,0.19661816751867872,0.0,4.279394416044043,0.0,0.0,0.0,0.0,0.0,0.0
80560,gj,2330,384.81502145922747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105142,db,2023,62.563025210084035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129718,ot,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39612,bt,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31422,bh,2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72383,dj,4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170685,vl,1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162498,vs,5147,10.90654750340004,81.46493102778318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64194,cv,4034,21.503470500743678,0.0,0.0,0.0,0.0,0.0,10.663609320773427,10.01165096678235,0.0
154308,tr,1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178885,vn,1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105160,if,7462,178.73934601983382,31.868399892790137,80.03068882337175,30.868399892790137,0.0,0.0,0.0,32.883007236665776,7963.694183864915
47818,bz,897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178894,vn,3215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56014,cj,1327,0.0,4.810097965335343,600.1431801055011,0.0,0.0,0.0,0.0,0.0,0.0
129745,ot,3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88788,hd,1890,0.0,0.0,0.0,0.0,0.0,750.9333333333333,0.0,0.0,93.26190476190476
178901,vn,3033,71.53115727002967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15064,ag,2367,0.4224757076468103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72409,dj,1663,504.36560432952496,145.28923631990378,1927.0306674684305,0.0,0.0,15246.676488274203,0.0,2.9344558027660854,0.0
178910,vn,1974,0.0,0.0,199.95845997973657,0.0,0.0,0.0,0.0,0.0,0.0
129763,ot,2714,75.04237288135593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80613,gj,2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39658,bt,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137960,sm,6256,0.0,8.4846547314578,10.734335038363172,0.0,0.0,0.0,0.0,0.0,0.0
154344,tr,1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47854,bz,1780,2713.41404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64238,cv,1584,54.54987373737374,0.0,26.62563131313131,0.0,0.0,0.0,0.0,0.0,8.128156565656566
97009,is,5787,0.0,5.246759979263867,6.166407465007776,0.0,0.0,0.0,0.0,0.0,0.0
113395,mh,3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178929,vn,2501,0.14994002399040385,133.99760095961616,0.0,0.0,0.0,0.0,0.0,32.22710915633746,0.0
178938,vn,3085,39.78346839546191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23289,bc,5595,0.0,0.0,175.85790884718497,0.0,0.0,0.0,0.0,0.0,0.0
162559,vs,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178947,vn,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15108,ag,11159,147.83448337664666,1.6677121605878662,117.29805538130657,0.5914508468500762,0.0,7973.389551035039,0.0,0.0,0.0
121607,nt,4787,0.0,11.832045122205974,32.57217463964905,0.0,0.0,0.0,0.0,0.0,0.0
105222,cl,2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64265,cv,2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39694,bt,3443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72463,dj,2881,0.31759805623047555,0.0,36.80249913224575,0.0,0.0,0.0,0.0,0.0,0.0
154380,tr,2427,0.0,0.0,11.434693036670787,0.0,0.0,0.0,0.0,0.0,0.0
178956,vn,2455,19.336456211812628,282.8435845213849,271.68635437881875,0.0,0.0,0.0,0.0,0.0,0.0
6930,ab,1601,58.8051217988757,0.0,246.6427232979388,0.0,0.0,0.0,0.0,0.0,0.0
31510,bh,3225,1324.1640310077519,6300.7872868217055,369.477519379845,818.1209302325582,0.0,0.0,0.0,0.0,0.0
178965,vn,1347,0.0,0.0,65.12546399406088,0.0,0.0,0.0,0.0,0.0,0.0
129816,ot,2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56096,cj,1496,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162595,vs,1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80677,gj,1730,31.67398843930636,0.0,96.5335260115607,0.0,0.0,0.0,0.0,0.0,0.0
88868,hd,1562,56.208706786171575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97063,is,4100,31.045853658536586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105259,cl,4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170792,vl,2090,30.322488038277513,0.0,12.882296650717704,0.0,0.0,0.0,0.0,0.0,0.0
47916,bz,11212,95.94140206921156,1119.2551730288976,509.66268283981447,0.0,0.0,0.0,0.0,6379.903496254014,57.103103817338564
154415,tr,1792,0.0,0.0,134.18973214285714,0.0,0.0,0.0,0.0,0.0,0.0
121652,nt,6664,34.16041416566627,0.0,5350.543817527011,0.0,0.0,0.0,0.0,0.0,0.0
138039,sm,7341,27.391908459337966,42.279934613812834,944.12927394088,0.0,0.0,0.0,0.0,0.0,0.0
23350,bc,5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.11135982092893,0.0
39738,bt,4984,55.119983948635635,0.0,0.0,0.0,0.0,0.0,0.0,39.63603531300161,0.0
72506,dj,2040,0.0,0.0,201.3421568627451,0.0,0.0,22.636274509803922,0.0,0.0,0.0
113466,mh,1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64318,cv,5173,1035.8869128165475,0.0,2533.0398221534892,0.0,0.0,0.0,0.0,0.0,0.0
6976,ab,1549,0.0,0.0,690.599096191091,0.0,0.0,0.0,0.0,0.0,0.0
97090,is,3995,0.0,0.0,28.39549436795995,0.0,0.0,0.0,0.0,0.0,0.0
80711,gj,2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31565,bh,2748,0.0,14.243085880640466,95.01819505094615,0.0,0.0,62.23617176128093,0.0,0.0,0.0
105295,gr,2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72533,dj,2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113493,mh,2801,0.0,0.0,23.944662620492682,0.0,0.0,0.0,0.0,0.0,0.0
146263,sv,116666,1673.0311658923765,746.8176589580512,2249.4626112149213,15.909133766478666,9.133440762518642,137.85252772872988,10.7887387927931,178.25770147257984,254.1955239744227
64345,cv,2673,2022.968200523756,0.0,202.78189300411523,0.0,0.0,0.0,0.0,0.0,0.0
88920,hd,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23387,bc,4363,122.84872793949117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154460,tr,2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138084,sm,6843,202.2121876370013,143.28832383457546,30.328510887037847,19.71942130644454,0.0,0.0,0.0,8890.272395148328,0.0
129898,ot,2866,13.213189113747383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146281,sv,7242,266.0472245236123,0.0,104.74233637116818,0.0,0.0,0.0,0.0,392.3790389395195,0.0
113518,mh,1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39792,bt,2991,14363.727181544635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31609,bh,2060,0.0,0.0,1364.7266990291262,0.0,0.0,0.0,0.0,0.0,0.0
170872,vl,2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129914,ot,2035,117.35331695331695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80766,gj,2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15233,ag,3723,3508.7150147730326,1487.2347569164651,607.1222132688692,5876.937147461725,0.0,1718.5914585012088,0.0,1510.2946548482407,12.149073327961322
72579,dj,2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154497,tr,3147,205.30981887511916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7044,ab,2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75870858113848,0.0
105348,gr,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121732,nt,9556,56.28223105902051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64390,cv,2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162693,vs,3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56210,cj,4880,1194.0629098360655,0.0,59.766598360655735,8707.637295081968,0.0,6563.897336065574,0.0,0.0,0.0
48021,bz,854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146325,sv,5145,0.11137026239067055,934.5331389698737,106.05131195335277,0.0,0.0,0.0,0.23012633624878523,0.0,0.0
23449,bc,5522,0.0,0.0,286.53422672944583,0.0,0.0,0.0,0.0,13.303513219847881,0.0
154521,tr,1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39836,bt,4439,3.622662761883307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72604,dj,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97189,is,3056,1.8916884816753927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31654,bh,4554,0.18796662274923145,175.0638998682477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105384,cl,3419,0.0,0.0,54.4363849078678,0.0,0.0,0.0,0.0,0.0,0.0
64425,cv,2014,2681.027308838133,112.8793445878848,5192.993048659384,0.0,0.0,1.4895729890764648,0.0,0.0,0.0
138164,sm,4166,249.19491118578972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099,ab,6419,5952.362361738588,0.0,302.40504751518927,0.0,0.0,0.0,0.0,1842.7255024147064,0.0
179132,b,2107399,4956.849177113589,764.0153516253922,1134.528988577863,1093.4045807177474,374.2309671780237,1225.6729072188039,496.4310849535375,225.51668288729377,17163.278620707326
39872,bt,7947,0.0,0.0,0.8305020762551907,0.0,0.0,0.0,0.0,275.60790235308923,0.0
146370,sv,10489,0.0,3.57345790828487,84.92220421393841,0.0,0.0,224.28134235866145,0.0,1.909428925541043,0.0
72640,dj,2607,249.28308400460298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129987,ot,2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89026,hd,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121796,nt,5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.60992086469793,0.0
23494,bc,3462,62.290583477758524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113607,mh,961,558.4755463059313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56265,cj,1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105419,if,6772,15986.211606615476,0.0,1747.1258121677495,0.0,18.75605434140579,0.0,0.0,1297.3210277613703,0.0
170952,vl,3152,14.041560913705585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64461,cv,1930,24655.750259067358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80846,gj,5333,0.0,0.0,0.0,0.0,0.0,187.64222763922746,0.0,3.0414400900056253,0.0
15313,ag,2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97241,is,8409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113625,mh,2622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154585,tr,3461,2279.792834440913,0.0,1.1846287200231147,0.0,0.0,0.0,0.0,0.0,0.0
138208,sm,4515,0.0,0.0,31.35858250276855,0.0,0.0,0.0,0.0,0.0,0.0
31716,bh,7071,219.33404044689578,5.61108754065903,865.959128836091,0.0,0.0,2.92377315796917,0.0,1088.5902984019233,0.0
72677,dj,3030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162791,vs,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130026,ot,2080,-16.639903846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105455,cl,2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64504,cv,1066,34.090056285178235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89080,hd,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146432,sv,10958,4793.3736995802155,171.69355721847052,38.1964774593904,0.0,0.0,6403.337379083774,87.84495345866034,1400.0260083956925,268.07583500638805
39942,bt,2073,4.640135069946937,0.0,0.0,0.0,0.0,0.0,0.0,173.97346840328026,0.0
56327,cj,1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48138,bz,4107,53.494034575115656,0.0,3.31263696128561,0.0,0.0,0.0,0.0,0.0,0.0
80908,gj,1974,660.611448834853,0.0,2802.936170212766,0.0,0.0,0.0,0.0,0.0,0.0
130062,ot,2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171021,vl,1823,0.0,0.0,1658.6692265496436,0.0,0.0,0.0,0.0,0.0,0.0
121876,nt,2982,0.0,15.05700871898055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39959,bt,1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179221,if,17193,11436.566684115629,356.71023090792767,553.0566509626011,3117.4407026115277,0.25679055429535275,240.9133368231257,0.0,223.93974291862966,0.2926190891641947
7197,ab,1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39967,bt,2101,56.46834840552118,0.0,11.566396953831509,0.0,0.0,0.0,0.0,0.0,0.0
56354,cj,2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113698,mh,1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48165,bz,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39975,bt,3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97321,is,3389,212.97137798760696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15402,ag,3008,860.8759973404256,0.0,2.795877659574468,0.0,0.0,0.0,0.0,0.0,0.0
138280,sm,5912,3047.0390730717186,302.63430311231394,238.8570703653586,24.40815290933694,11.830514208389715,0.0,0.0,806.5162381596753,250.4237144790257
154665,tr,3042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31789,bh,8357,0.0,0.0,2422.2205336843363,0.0,0.0,0.0,0.0,12.347134139045112,0.0
39983,bt,2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179249,if,17116,762.5476746903482,39.147289086235105,208.840149567656,68.186959569993,0.0,0.0,7.251402196774947,77.81455947651321,0.0
162871,vs,2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64568,cv,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171067,vl,3178,729.6595342983009,0.0,1501.1661422278162,11.85525487728131,0.0,0.0,0.0,0.0,0.0
89151,hd,462,252.73593073593074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105534,db,5118,333.3716295427902,0.0,6316.706721375537,38.513872606486906,0.0,0.0,0.0,0.0,812.7741305197343
146502,sv,20158,3086.3783609485067,349.12000198432384,611.5495088798492,0.0,0.0,502.0351225319972,0.0,139.35216787379701,0.0
113732,mh,3301,0.7428052105422599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130124,ot,2207,66.70729497054826,0.0,22.927503398278205,0.0,0.0,0.0,0.0,0.0,0.0
121938,nt,4028,1919.4798907646475,0.0,117.78848063555114,0.0,0.0,0.0,0.0,0.0,0.0
80980,gj,3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154709,gr,1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179285,if,15031,7888.907191803606,292.58332778923557,78.23577938926219,0.0,14.160135719513006,580.3123544674339,0.0,13.7751979242898,3078.17144567893
15448,ag,2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64602,cv,3586,61.17373117679866,388.71026213050754,1044.0557724484104,0.0,0.0,0.0,0.0,0.0,0.0
23644,bc,2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171101,vl,1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31841,bh,2731,0.0,0.0,127.54448919809593,0.0,0.0,0.0,0.0,0.0,0.0
40035,bt,1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48227,bz,2417,0.0,0.0,9695.306164666943,0.0,0.0,0.0,0.0,0.0,0.0
105570,if,5500,51935.236363636366,96.52345454545454,82.51890909090909,0.0,0.0,0.0,170.18745454545456,1019.606,1104.0594545454546
56425,cj,2440,23.708196721311474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146539,sv,31612,1656.0591863849172,533.7279197772998,1328.0539984815894,129.40184107301025,0.0,0.0,0.0,60.44309123117803,59.99911426040744
179310,if,8886,1145.390276839973,1488.2076299797434,1207.0155300472654,0.0,0.0,601.6403331082602,0.0,136.62120189061446,0.0
138351,sm,3875,748.9070967741935,2932.814709677419,38.849806451612906,0.0,0.0,0.0,0.0,0.0,0.0
162924,vs,2657,1.758750470455401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72819,dj,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154736,tr,1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97394,is,1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64639,cv,4655,1439.259291084855,0.0,350.39591836734695,0.0,0.0,0.0,0.0,156.25413533834586,0.0
154754,tr,2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105605,cl,5065,15.231194471865745,86.30384995064166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15493,ag,2349,0.0,0.0,51.513835674755214,0.0,0.0,0.0,0.0,0.0,0.0
31878,bh,3247,0.0,0.0,569.9427163535571,0.0,0.0,0.0,0.0,0.0,0.0
56461,cj,2458,314.65744507729863,0.0,829.9825061025224,0.0,0.0,0.0,0.0,0.0,0.0
179347,if,8082,3781.396683989112,14.535016085127443,3747.790893343232,0.0,0.0,33.5303142786439,0.0,3.5065577827270475,0.0
105623,gr,7442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89240,hd,3034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146584,sv,17074,1834.3789973058451,794.2538362422397,2187.076900550545,0.42075670610284643,0.0,0.0,166.69122642614502,82.1141501698489,0.0
97438,is,5856,0.17076502732240437,0.0,0.0,71.9665300546448,0.0,0.0,0.0,4.103312841530054,0.0
23715,bc,10081,3955.654696954667,480.350262870747,204.45233607777007,0.0,0.0,43.79724233706973,0.0,370.278742188275,0.0
154790,tr,2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122025,nt,2460,0.0,0.0,2624.0447154471544,0.0,0.0,0.0,0.0,0.8943089430894309,0.0
31921,bh,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92120622568093,0.0
72882,dj,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7348,ab,2703,133.65741768405476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179383,if,10397,242.3173992497836,10779.964316629797,753.5127440607868,42.18091757237665,790.9731653361547,690.2717129941329,0.0,633.0038472636337,0.0
130231,ot,2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97465,is,2755,0.0,451.72159709618876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113849,mh,1922,0.0,41.69042663891779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163002,vs,4548,24.917106420404572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138431,sm,5815,27.69097162510748,141.6042992261393,356.90524505588996,0.0,0.0,0.0,0.0,0.0,233.87841788478073
15554,ag,1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48325,bz,7751,559.9661979099471,126.89898077667398,824.0949554896142,0.0,0.0,0.0,0.0,3.8365372210037414,0.0
81095,gj,4929,0.0,0.0,88.05072022722662,0.0,0.0,0.0,0.0,0.0,0.0
146628,sv,33227,1313.8564119541336,115.43627170674452,40210.33319288531,8562.443013212147,0.0,0.0,0.8906010172450116,836.2201221897855,2263.312456736991
56522,cj,2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171209,vl,1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122061,nt,4266,1625.9657759024847,43.98687294889827,96.44561650257853,0.0,0.0,0.0,0.0,0.0,0.0
64719,cv,1773,162.79469825155104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154834,tr,5011,13.970265416084613,21.995609658750748,0.0,0.0,0.0,0.0,0.0,28.809419277589303,0.49311514667730993
179409,if,10365,1505.632802701399,10.122817173178968,276.14838398456345,3248.1641099855283,0.0,205.6264351181862,54.84630969609262,0.9956584659913169,419.0291365171249
7384,ab,3019,17.34580987081815,3989.3726399470024,3.9748261013580657,0.0,0.0,0.0,0.0,1.4451805233521033,0.0
146655,sv,9732,163.34103986847512,466.8493629264283,470.06257706535143,316.97698314837646,0.0,0.0,0.0,71.1849568434032,68.72677764077271
72926,dj,4676,21.650342172797263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154852,tr,2904,0.0,0.0,0.0,4.412878787878788,0.0,0.0,0.0,0.0,0.0
113894,mh,1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31976,bh,4046,425.16584280771133,249.6107266435986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97517,is,3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130286,ot,1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105712,cl,2472,0.0,0.0,984.9842233009708,0.0,0.0,0.0,0.0,0.0,0.0
163057,vs,2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23797,bc,9509,67.75675675675676,0.6309811757282574,7.047008097591755,0.0,0.0,0.0,0.0,0.0,0.0
130295,ot,1542,0.0,0.0,280.6900129701686,0.0,0.0,0.0,0.0,0.0,0.0
56568,cj,3110,905.5954983922829,0.0,439.14372990353695,0.0,0.0,9.781028938906752,0.0,0.0,0.0
72953,dj,3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130302,ot,1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64773,cv,2299,160.42235754675946,59.73423227490213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89348,hd,1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179463,if,7800,2976.096025641026,544.3723076923077,147.18730769230768,196.56910256410256,0.0,2864.1982051282052,7.932948717948718,5045.394358974359,0.0
40198,bv,290955,797.8341152411886,1101.2850372050661,2813.353858844151,1716.3164131910432,569.1765118317265,10150.18124108539,39.20365692289186,117.53082779123919,3028.261129727965
130311,ot,1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138501,sm,1926,0.0,88.07632398753894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113929,mh,1630,231.1319018404908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171272,vl,1991,0.0,0.0,874.1607232546459,0.0,0.0,0.0,0.0,0.0,0.0
97553,is,1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
